,League,Team,Week,Time,Name,PlayerPos,ActivePos,RealScore,ProjScore,PctPlayed
734,729457,6,3,0,Evan Engram,TE,TE,1.9,6.95,77.0
735,729457,6,3,0,Isaiah Crowell,RB,W/R/T,17.1,8.52,33.0
736,729457,6,3,0,Corey Davis,WR,BN,3.4,6.52,26.0
737,729457,6,3,0,Rex Burkhead,RB,BN,2.6,9.33,40.0
738,729457,6,3,0,Marcus Mariota,QB,BN,9.1,0.0,1.0
739,729457,6,3,0,Sterling Shepard,WR,BN,14.0,5.48,6.0
740,729457,6,3,0,Jake Elliott,K,K,8.0,9.84,77.0
741,729457,6,3,0,Jacksonville,DEF,DEF,7.0,9.69,95.0
742,729457,4,3,0,Deshaun Watson,QB,QB,28.0,20.52,72.0
743,729457,4,3,0,Julio Jones,WR,WR,9.6,12.34,99.0
744,729457,4,3,0,Tyreek Hill,WR,WR,5.6,12.43,99.0
745,729457,4,3,0,Will Fuller V,WR,WR,18.1,8.54,55.0
746,729457,4,3,0,Saquon Barkley,RB,RB,17.7,14.97,99.0
747,729457,4,3,0,Sony Michel,RB,RB,4.9,8.28,29.0
748,729457,4,3,0,Zach Ertz,TE,TE,7.3,9.97,98.0
749,729457,4,3,0,Aaron Jones,RB,W/R/T,4.7,5.0,5.0
750,729457,4,3,0,Jay Ajayi,RB,BN,0.0,0.0,16.0
751,729457,4,3,0,Josh Gordon,WR,BN,0.0,0.0,13.0
752,729457,4,3,0,Julian Edelman,WR,BN,0.0,0.0,0.0
753,729457,4,3,0,Alshon Jeffery,WR,BN,0.0,0.0,2.0
754,729457,4,3,0,Chris Boswell,K,K,5.0,9.58,42.0
755,729457,4,3,0,Pittsburgh,DEF,DEF,17.0,6.0,25.0
756,729457,8,3,0,Kirk Cousins,QB,QB,11.04,19.25,80.0
757,729457,8,3,0,Michael Thomas,WR,WR,14.9,12.89,100.0
758,729457,8,3,0,Pierre Garcon,WR,WR,1.1,7.5,23.0
759,729457,8,3,0,Sammy Watkins,WR,WR,13.5,7.94,47.0
760,729457,8,3,0,Adrian Peterson,RB,RB,26.0,9.12,48.0
761,729457,8,3,0,James Conner,RB,RB,9.5,14.45,94.0
762,729457,8,3,0,O.J. Howard,TE,TE,7.2,6.21,43.0
763,729457,8,3,0,Brandin Cooks,WR,W/R/T,9.0,9.56,82.0
764,729457,8,3,0,LeSean McCoy,RB,BN,0.0,0.0,13.0
765,729457,8,3,0,Tyler Lockett,WR,BN,14.2,8.13,35.0
766,729457,8,3,0,Devonta Freeman,RB,BN,0.0,0.0,8.0
767,729457,8,3,0,Le\'Veon Bell,RB,BN,0.0,0.0,8.0
768,729457,8,3,0,Wil Lutz,K,K,15.0,9.78,89.0
769,729457,8,3,0,Chicago,DEF,DEF,13.0,7.87,80.0
770,729457,7,3,0,Jimmy Garoppolo,QB,QB,22.34,19.68,45.0
771,729457,7,3,0,Keenan Allen,WR,WR,2.4,11.03,96.0
772,729457,7,3,0,JuJu Smith-Schuster,WR,WR,13.6,10.17,96.0
773,729457,7,3,0,Nelson Agholor,WR,WR,2.4,9.8,76.0
774,729457,7,3,0,David Johnson,RB,RB,12.1,14.89,94.0
775,729457,7,3,0,Royce Freeman,RB,RB,11.8,7.45,28.0
776,729457,7,3,0,Travis Kelce,TE,TE,13.4,10.05,99.0
777,729457,7,3,0,Carlos Hyde,RB,W/R/T,22.3,9.15,55.0
778,729457,7,3,0,Jared Goff,QB,BN,28.56,18.46,30.0
779,729457,7,3,0,Jared Cook,TE,BN,3.1,6.09,39.0
780,729457,7,3,0,Jamaal Williams,RB,BN,4.5,8.41,25.0
781,729457,7,3,0,Ted Ginn Jr.,WR,BN,9.2,7.65,11.0
782,729457,7,3,0,Robbie Gould,K,K,6.0,9.7,79.0
783,729457,7,3,0,Denver,DEF,DEF,6.0,6.77,69.0
784,729457,1,3,0,Russell Wilson,QB,QB,15.58,18.86,58.0
785,729457,1,3,0,Antonio Brown,WR,WR,11.0,16.53,100.0
786,729457,1,3,0,Stefon Diggs,WR,WR,1.7,10.61,98.0
787,729457,1,3,0,Robert Woods,WR,WR,25.7,8.12,46.0
788,729457,1,3,0,Melvin Gordon III,RB,RB,14.4,13.9,99.0
789,729457,1,3,0,Tevin Coleman,RB,RB,10.7,12.79,80.0
790,729457,1,3,0,Jimmy Graham,TE,TE,4.5,8.02,89.0
791,729457,1,3,0,Marshawn Lynch,RB,W/R/T,14.6,10.94,60.0
792,729457,1,3,0,Joe Mixon,RB,BN,0.0,0.0,10.0
793,729457,1,3,0,Peyton Barber,RB,BN,3.3,8.94,18.0
794,729457,1,3,0,Duke Johnson Jr.,RB,BN,3.3,6.44,10.0
795,729457,1,3,0,John Brown,WR,BN,8.6,7.64,24.0
796,729457,1,3,0,Josh Lambo,K,K,7.0,9.32,30.0
797,729457,1,3,0,Cleveland,DEF,DEF,9.0,8.09,53.0
798,729457,9,3,0,Drew Brees,QB,QB,42.54,20.39,85.0
799,729457,9,3,0,DeAndre Hopkins,WR,WR,8.6,13.62,99.0
800,729457,9,3,0,Amari Cooper,WR,WR,1.7,9.85,82.0
801,729457,9,3,0,DeSean Jackson,WR,WR,3.7,7.36,61.0
802,729457,9,3,0,Jordan Howard,RB,RB,14.1,12.71,94.0
803,729457,9,3,0,Latavius Murray,RB,RB,3.1,12.74,55.0
804,729457,9,3,0,Kyle Rudolph,TE,TE,10.8,6.84,78.0
805,729457,9,3,0,Giovani Bernard,RB,W/R/T,14.6,13.24,71.0
806,729457,9,3,0,Matt Breida,RB,BN,11.7,10.19,68.0
807,729457,9,3,0,Dalvin Cook,RB,BN,0.0,0.0,17.0
808,729457,9,3,0,Marvin Jones Jr.,WR,BN,12.9,8.77,41.0
809,729457,9,3,0,Bilal Powell,RB,BN,7.3,8.44,28.0
810,729457,9,3,0,Stephen Gostkowski,K,K,4.0,10.69,99.0
811,729457,9,3,0,Philadelphia,DEF,DEF,3.0,8.91,92.0
812,729457,5,3,0,Tom Brady,QB,QB,8.52,22.76,92.0
813,729457,5,3,0,Davante Adams,WR,WR,11.2,10.59,96.0
814,729457,5,3,0,Golden Tate,WR,WR,6.9,8.87,85.0
815,729457,5,3,0,Jarvis Landry,WR,WR,14.3,8.89,81.0
816,729457,5,3,0,Derrick Henry,RB,RB,5.7,7.56,29.0
817,729457,5,3,0,Dion Lewis,RB,RB,4.0,7.8,48.0
818,729457,5,3,0,Rob Gronkowski,TE,TE,5.1,11.44,99.0
819,729457,5,3,0,Chris Thompson,RB,W/R/T,1.7,9.33,70.0
820,729457,5,3,0,Jamison Crowder,WR,BN,10.5,5.89,16.0
821,729457,5,3,0,Mark Ingram,RB,BN,0.0,0.0,2.0
822,729457,5,3,0,Andrew Luck,QB,BN,13.86,18.91,30.0
823,729457,5,3,0,George Kittle,TE,BN,9.9,6.43,57.0
824,729457,5,3,0,Matt Bryant,K,K,3.0,10.37,93.0
825,729457,5,3,0,Minnesota,DEF,DEF,3.0,13.5,98.0
826,729457,11,3,0,Ben Roethlisberger,QB,QB,27.02,19.43,62.0
827,729457,11,3,0,Odell Beckham Jr.,WR,WR,12.9,12.5,99.0
828,729457,11,3,0,T.Y. Hilton,WR,WR,5.0,9.88,93.0
829,729457,11,3,0,Emmanuel Sanders,WR,WR,13.3,8.64,64.0
830,729457,11,3,0,Christian McCaffrey,RB,RB,21.4,14.65,98.0
831,729457,11,3,0,Kerryon Johnson,RB,RB,13.0,8.15,18.0
832,729457,11,3,0,Eric Ebron,TE,TE,3.3,6.7,42.0
833,729457,11,3,0,Lamar Miller,RB,W/R/T,9.1,12.75,81.0
834,729457,11,3,0,Chris Carson,RB,BN,20.4,7.51,17.0
835,729457,11,3,0,Leonard Fournette,RB,BN,0.0,0.0,21.0
836,729457,11,3,0,Carson Wentz,QB,BN,12.2,19.01,36.0
837,729457,11,3,0,Cooper Kupp,WR,BN,12.8,8.43,44.0
838,729457,11,3,0,Brandon McManus,K,K,2.0,8.28,36.0
839,729457,11,3,0,Baltimore,DEF,DEF,6.0,7.87,70.0
840,910981,7,4,0,Patrick Mahomes,QB,QB,22.86,23.46,88.0
841,910981,7,4,0,Antonio Brown,WR,WR,12.2,13.15,100.0
842,910981,7,4,0,Michael Thomas,WR,WR,4.7,16.41,100.0
843,910981,7,4,0,Jarvis Landry,WR,WR,9.4,9.44,91.0
844,910981,7,4,0,Austin Ekeler,RB,RB,11.6,7.87,28.0
845,910981,7,4,0,Phillip Lindsay,RB,RB,13.9,7.97,51.0
846,910981,7,4,0,Zach Ertz,TE,TE,13.2,9.31,98.0
847,910981,7,4,0,Adam Thielen,WR,W/R/T,21.5,11.22,97.0
848,910981,7,4,0,Carson Wentz,QB,BN,20.72,18.56,39.0
849,910981,7,4,0,Philip Rivers,QB,BN,22.7,19.98,68.0
850,910981,7,4,0,George Kittle,TE,BN,20.5,5.98,48.0
851,910981,7,4,0,Rex Burkhead,RB,BN,0.0,0.0,6.0
852,910981,7,4,0,Matt Bryant,K,K,14.0,10.92,94.0
853,910981,7,4,0,Minnesota,DEF,DEF,-3.0,5.0,70.0
854,910981,9,4,0,Matt Ryan,QB,QB,31.26,19.77,66.0
855,910981,9,4,0,Mike Evans,WR,WR,5.9,11.23,98.0
856,910981,9,4,0,Amari Cooper,WR,WR,20.8,8.74,57.0
857,910981,9,4,0,Marvin Jones Jr.,WR,WR,5.6,8.23,48.0
858,910981,9,4,0,Ezekiel Elliott,RB,RB,32.0,16.86,100.0
859,910981,9,4,0,James Conner,RB,RB,6.4,15.12,94.0
860,910981,9,4,0,Eric Ebron,TE,TE,10.0,6.53,58.0
861,910981,9,4,0,Dion Lewis,RB,W/R/T,6.6,7.64,40.0
862,910981,9,4,0,Christian McCaffrey,RB,BN,0.0,0.0,0.0
863,910981,9,4,0,Bilal Powell,RB,BN,5.2,6.14,16.0
864,910981,9,4,0,Nelson Agholor,WR,BN,2.2,8.06,40.0
865,910981,9,4,0,Mike Williams,WR,BN,1.5,8.37,47.0
866,910981,9,4,0,Harrison Butker,K,K,9.0,10.58,88.0
867,910981,9,4,0,Pittsburgh,DEF,DEF,4.0,7.05,43.0
868,910981,4,4,0,Kirk Cousins,QB,QB,33.68,18.26,59.0
869,910981,4,4,0,Julio Jones,WR,WR,19.3,11.76,99.0
870,910981,4,4,0,T.Y. Hilton,WR,WR,13.5,11.07,91.0
871,910981,4,4,0,Robert Woods,WR,WR,18.1,9.3,65.0
872,910981,4,4,0,Saquon Barkley,RB,RB,16.0,16.15,100.0
873,910981,4,4,0,LeSean McCoy,RB,RB,3.7,9.31,35.0
874,910981,4,4,0,Benjamin Watson,TE,TE,2.3,5.7,39.0
875,910981,4,4,0,Cooper Kupp,WR,W/R/T,30.2,8.05,44.0
876,910981,4,4,0,Alfred Morris,RB,BN,1.8,6.64,10.0
877,910981,4,4,0,Jordan Reed,TE,BN,0.0,0.0,0.0
878,910981,4,4,0,Pierre Garcon,WR,BN,5.2,6.44,9.0
879,910981,4,4,0,Aaron Jones,RB,BN,14.2,7.87,25.0
880,910981,4,4,0,Greg Olsen,TE,IR,0.0,0.0,0.0
881,910981,4,4,0,Stephen Gostkowski,K,K,8.0,11.22,98.0
882,910981,4,4,0,Baltimore,DEF,DEF,6.0,6.28,45.0
883,910981,8,4,0,Aaron Rodgers,QB,QB,16.02,21.81,85.0
884,910981,8,4,0,Randall Cobb,WR,WR,0.0,0.0,9.0
885,910981,8,4,0,DeSean Jackson,WR,WR,13.2,7.36,33.0
886,910981,8,4,0,Josh Gordon,WR,WR,3.2,7.68,29.0
887,910981,8,4,0,Kareem Hunt,RB,RB,25.5,13.9,99.0
888,910981,8,4,0,Melvin Gordon III,RB,RB,25.9,15.81,99.0
889,910981,8,4,0,Tyler Eifert,TE,TE,9.8,6.23,36.0
890,910981,8,4,0,Tevin Coleman,RB,W/R/T,7.7,12.4,83.0
891,910981,8,4,0,Chris Thompson,RB,BN,0.0,0.0,0.0
892,910981,8,4,0,Devin Funchess,WR,BN,0.0,0.0,0.0
893,910981,8,4,0,Peyton Barber,RB,BN,3.0,5.88,11.0
894,910981,8,4,0,Dak Prescott,QB,BN,18.4,16.05,6.0
895,910981,8,4,0,Sam Ficken,K,K,7.0,8.56,11.0
896,910981,8,4,0,New Orleans,DEF,DEF,8.0,6.5,17.0
897,910981,5,4,0,Tom Brady,QB,QB,20.96,20.66,81.0
898,910981,5,4,0,DeAndre Hopkins,WR,WR,24.9,12.89,98.0
899,910981,5,4,0,Golden Tate,WR,WR,27.2,8.73,72.0
900,910981,5,4,0,Sterling Shepard,WR,WR,15.7,8.54,42.0
901,910981,5,4,0,Jordan Howard,RB,RB,2.5,13.82,95.0
902,910981,5,4,0,Lamar Miller,RB,RB,4.9,11.63,79.0
903,910981,5,4,0,Rob Gronkowski,TE,TE,4.4,10.56,99.0
904,910981,5,4,0,Emmanuel Sanders,WR,W/R/T,6.3,9.15,79.0
905,910981,5,4,0,Will Fuller V,WR,BN,10.9,9.46,71.0
906,910981,5,4,0,Matt Breida,RB,BN,7.1,8.18,38.0
907,910981,5,4,0,Julian Edelman,WR,BN,0.0,0.0,0.0
908,910981,5,4,0,Sony Michel,RB,BN,19.2,12.41,50.0
909,910981,5,4,0,Josh Lambo,K,K,13.0,9.16,16.0
910,910981,5,4,0,Dallas,DEF,DEF,3.0,6.62,19.0
911,910981,3,4,0,Russell Wilson,QB,QB,8.98,20.27,66.0
912,910981,3,4,0,Tyreek Hill,WR,WR,5.6,11.37,99.0
913,910981,3,4,0,JuJu Smith-Schuster,WR,WR,6.0,11.44,95.0
914,910981,3,4,0,Kenny Golladay,WR,WR,7.4,8.37,52.0
915,910981,3,4,0,Alvin Kamara,RB,RB,38.1,18.25,100.0
916,910981,3,4,0,Leonard Fournette,RB,RB,3.5,12.79,82.0
917,910981,3,4,0,Kyle Rudolph,TE,TE,5.7,7.08,83.0
918,910981,3,4,0,Jay Ajayi,RB,W/R/T,8.1,9.98,51.0
919,910981,3,4,0,Adrian Peterson,RB,BN,0.0,0.0,0.0
920,910981,3,4,0,Tarik Cohen,RB,BN,25.4,6.1,19.0
921,910981,3,4,0,Alshon Jeffery,WR,BN,18.5,7.54,9.0
922,910981,3,4,0,Calvin Ridley,WR,BN,17.5,7.51,52.0
923,910981,3,4,0,Wil Lutz,K,K,16.0,10.02,93.0
924,910981,3,4,0,Philadelphia,DEF,DEF,5.0,8.1,91.0
925,910981,2,4,0,Cam Newton,QB,QB,0.0,0.0,0.0
926,910981,2,4,0,Keenan Allen,WR,WR,6.3,10.8,94.0
927,910981,2,4,0,Chris Hogan,WR,WR,2.5,8.32,36.0
928,910981,2,4,0,Kenny Stills,WR,WR,4.0,8.26,31.0
929,910981,2,4,0,David Johnson,RB,RB,15.2,14.1,98.0
930,910981,2,4,0,Isaiah Crowell,RB,RB,0.3,7.69,28.0
931,910981,2,4,0,Travis Kelce,TE,TE,13.8,10.21,99.0
932,910981,2,4,0,Marquise Goodwin,WR,W/R/T,2.8,7.62,11.0
933,910981,2,4,0,Joe Mixon,RB,BN,0.0,0.0,8.0
934,910981,2,4,0,Jamison Crowder,WR,BN,0.0,0.0,0.0
935,910981,2,4,0,Mark Ingram,RB,BN,0.0,0.0,2.0
936,910981,2,4,0,Andrew Luck,QB,BN,37.66,20.29,33.0
937,910981,2,4,0,Jake Elliott,K,K,11.0,9.19,72.0
938,910981,2,4,0,Jacksonville,DEF,DEF,9.0,9.92,98.0
939,910981,1,4,0,Ben Roethlisberger,QB,QB,15.86,20.18,63.0
940,910981,1,4,0,A.J. Green,WR,WR,13.8,11.56,98.0
941,910981,1,4,0,Brandin Cooks,WR,WR,20.6,8.43,75.0
942,910981,1,4,0,Allen Robinson II,WR,WR,8.3,9.23,75.0
943,910981,1,4,0,Todd Gurley II,RB,RB,21.6,17.37,100.0
944,910981,1,4,0,Carlos Hyde,RB,RB,14.2,11.4,83.0
945,910981,1,4,0,O.J. Howard,TE,TE,0.0,6.1,54.0
946,910981,1,4,0,Royce Freeman,RB,W/R/T,12.7,10.02,49.0
947,910981,1,4,0,Sammy Watkins,WR,BN,0.0,8.28,55.0
948,910981,1,4,0,Demaryius Thomas,WR,BN,2.4,7.92,66.0
949,910981,1,4,0,Jack Doyle,TE,BN,0.0,0.0,3.0
950,910981,1,4,0,Devonta Freeman,RB,BN,0.0,0.0,8.0
951,910981,1,4,0,Robbie Gould,K,K,9.0,8.99,53.0
952,910981,1,4,0,Chicago,DEF,DEF,14.0,7.58,77.0
953,910981,10,4,0,Deshaun Watson,QB,QB,34.1,21.98,78.0
954,910981,10,4,0,Odell Beckham Jr.,WR,WR,7.0,16.91,100.0
955,910981,10,4,0,Larry Fitzgerald,WR,WR,2.8,8.62,44.0
956,910981,10,4,0,John Brown,WR,WR,19.9,7.98,43.0
957,910981,10,4,0,Marshawn Lynch,RB,RB,17.7,11.27,75.0
958,910981,10,4,0,Giovani Bernard,RB,RB,21.6,13.57,86.0
959,910981,10,4,0,Jimmy Graham,TE,TE,8.1,8.22,90.0
960,910981,10,4,0,Chris Carson,RB,W/R/T,0.0,0.0,33.0
961,910981,10,4,0,Michael Crabtree,WR,BN,2.9,7.8,39.0
962,910981,10,4,0,Dalvin Cook,RB,BN,2.0,9.67,50.0
963,910981,10,4,0,Matthew Stafford,QB,BN,20.78,18.47,49.0
964,910981,10,4,0,Justin Tucker,K,K,16.0,11.45,99.0
965,910981,10,4,0,Los Angeles,DEF,DEF,5.0,8.54,83.0
966,910981,11,4,0,Drew Brees,QB,QB,8.58,22.57,93.0
967,910981,11,4,0,Stefon Diggs,WR,WR,14.3,9.53,95.0
968,910981,11,4,0,Corey Davis,WR,WR,24.1,7.7,27.0
969,910981,11,4,0,Davante Adams,WR,WR,8.1,11.31,98.0
970,910981,11,4,0,Alex Collins,RB,RB,8.5,10.7,75.0
971,910981,11,4,0,Jamaal Williams,RB,RB,2.7,6.68,13.0
972,910981,11,4,0,Jared Cook,TE,TE,25.0,5.54,47.0
973,910981,11,4,0,Kenyan Drake,RB,W/R/T,1.6,10.37,72.0
974,910981,11,4,0,Trey Burton,TE,BN,14.6,6.47,78.0
975,910981,11,4,0,Kerryon Johnson,RB,BN,11.6,8.25,40.0
976,910981,11,4,0,Marcus Mariota,QB,BN,31.36,16.28,4.0
977,910981,11,4,0,Le\'Veon Bell,RB,BN,0.0,0.0,8.0
978,910981,11,4,0,Chris Boswell,K,K,6.0,9.94,39.0
979,910981,11,4,0,Los Angeles,DEF,DEF,5.0,6.66,90.0
980,729457,2,4,0,Patrick Mahomes,QB,QB,22.86,23.46,88.0
981,729457,2,4,0,Adam Thielen,WR,WR,21.5,11.22,97.0
982,729457,2,4,0,Allen Robinson II,WR,WR,8.3,9.23,75.0
983,729457,2,4,0,Kenny Golladay,WR,WR,7.4,8.37,52.0
984,729457,2,4,0,Alvin Kamara,RB,RB,38.1,18.25,100.0
985,729457,2,4,0,Kareem Hunt,RB,RB,25.5,13.9,99.0
986,729457,2,4,0,Trey Burton,TE,TE,14.6,6.47,78.0
987,729457,2,4,0,Kenny Stills,WR,W/R/T,4.0,8.26,31.0
988,729457,2,4,0,Chris Hogan,WR,BN,2.5,8.32,36.0
989,729457,2,4,0,Larry Fitzgerald,WR,BN,2.8,8.62,44.0
990,729457,2,4,0,Matthew Stafford,QB,BN,20.78,18.47,49.0
991,729457,2,4,0,Phillip Lindsay,RB,BN,13.9,7.97,51.0
992,729457,2,4,0,Harrison Butker,K,K,9.0,10.58,88.0
993,729457,2,4,0,Los Angeles,DEF,DEF,5.0,8.54,83.0
994,729457,10,4,0,Philip Rivers,QB,QB,22.7,19.98,68.0
995,729457,10,4,0,Mike Evans,WR,WR,5.9,11.23,98.0
996,729457,10,4,0,Keelan Cole,WR,WR,1.5,8.3,26.0
997,729457,10,4,0,Marquise Goodwin,WR,WR,2.8,7.62,11.0
998,729457,10,4,0,Ezekiel Elliott,RB,RB,32.0,16.86,100.0
999,729457,10,4,0,Kenyan Drake,RB,RB,1.6,10.37,72.0
1000,729457,10,4,0,David Njoku,TE,TE,5.2,5.52,43.0
1001,729457,10,4,0,James White,RB,W/R/T,23.2,9.06,53.0
1002,729457,10,4,0,Randall Cobb,WR,BN,0.0,0.0,9.0
1003,729457,10,4,0,Jordan Reed,TE,BN,0.0,0.0,0.0
1004,729457,10,4,0,Cam Newton,QB,BN,0.0,0.0,0.0
1005,729457,10,4,0,Doug Baldwin,WR,BN,4.1,7.24,14.0
1006,729457,10,4,0,Justin Tucker,K,K,16.0,11.45,99.0
1007,729457,10,4,0,Los Angeles,DEF,DEF,5.0,6.66,90.0
1008,729457,6,4,0,Aaron Rodgers,QB,QB,16.02,21.81,85.0
1009,729457,6,4,0,A.J. Green,WR,WR,13.8,11.56,98.0
1010,729457,6,4,0,Demaryius Thomas,WR,WR,2.4,7.92,66.0
1011,729457,6,4,0,Michael Crabtree,WR,WR,2.9,7.8,39.0
1012,729457,6,4,0,Todd Gurley II,RB,RB,21.6,17.37,100.0
1013,729457,6,4,0,Alex Collins,RB,RB,8.5,10.7,75.0
1014,729457,6,4,0,Tyler Eifert,TE,TE,9.8,6.23,36.0
1015,729457,6,4,0,Isaiah Crowell,RB,W/R/T,0.3,7.69,28.0
1016,729457,6,4,0,Evan Engram,TE,BN,0.0,0.0,13.0
1017,729457,6,4,0,Corey Davis,WR,BN,24.1,7.7,27.0
1018,729457,6,4,0,Sterling Shepard,WR,BN,15.7,8.54,42.0
1019,729457,6,4,0,Javorius Allen,RB,BN,4.7,8.44,36.0
1020,729457,6,4,0,Jake Elliott,K,K,11.0,9.19,72.0
1021,729457,6,4,0,Jacksonville,DEF,DEF,9.0,9.92,98.0
1022,729457,4,4,0,Deshaun Watson,QB,QB,34.1,21.98,78.0
1023,729457,4,4,0,Julio Jones,WR,WR,19.3,11.76,99.0
1024,729457,4,4,0,Tyreek Hill,WR,WR,5.6,11.37,99.0
1025,729457,4,4,0,Will Fuller V,WR,WR,10.9,9.46,71.0
1026,729457,4,4,0,Saquon Barkley,RB,RB,16.0,16.15,100.0
1027,729457,4,4,0,Sony Michel,RB,RB,19.2,12.41,50.0
1028,729457,4,4,0,Zach Ertz,TE,TE,13.2,9.31,98.0
1029,729457,4,4,0,Josh Gordon,WR,W/R/T,3.2,7.68,29.0
1030,729457,4,4,0,Jay Ajayi,RB,BN,8.1,9.98,51.0
1031,729457,4,4,0,Julian Edelman,WR,BN,0.0,0.0,0.0
1032,729457,4,4,0,Alshon Jeffery,WR,BN,18.5,7.54,9.0
1033,729457,4,4,0,Calvin Ridley,WR,BN,17.5,7.51,52.0
1034,729457,4,4,0,Chris Boswell,K,K,6.0,9.94,39.0
1035,729457,4,4,0,Pittsburgh,DEF,DEF,4.0,7.05,43.0
1036,729457,8,4,0,Kirk Cousins,QB,QB,33.68,18.26,59.0
1037,729457,8,4,0,Michael Thomas,WR,WR,4.7,16.41,100.0
1038,729457,8,4,0,Sammy Watkins,WR,WR,0.0,8.28,55.0
1039,729457,8,4,0,Tyler Lockett,WR,WR,5.3,8.55,46.0
1040,729457,8,4,0,James Conner,RB,RB,6.4,15.12,94.0
1041,729457,8,4,0,LeSean McCoy,RB,RB,3.7,9.31,35.0
1042,729457,8,4,0,O.J. Howard,TE,TE,0.0,6.1,54.0
1043,729457,8,4,0,Brandin Cooks,WR,W/R/T,20.6,8.43,75.0
1044,729457,8,4,0,Pierre Garcon,WR,BN,5.2,6.44,9.0
1045,729457,8,4,0,Adrian Peterson,RB,BN,0.0,0.0,0.0
1046,729457,8,4,0,Devonta Freeman,RB,BN,0.0,0.0,8.0
1047,729457,8,4,0,Le\'Veon Bell,RB,BN,0.0,0.0,8.0
1048,729457,8,4,0,Wil Lutz,K,K,16.0,10.02,93.0
1049,729457,8,4,0,Chicago,DEF,DEF,14.0,7.58,77.0
1050,729457,7,4,0,Matt Ryan,QB,QB,31.26,19.77,66.0
1051,729457,7,4,0,Keenan Allen,WR,WR,6.3,10.8,94.0
1052,729457,7,4,0,JuJu Smith-Schuster,WR,WR,6.0,11.44,95.0
1053,729457,7,4,0,Mike Williams,WR,WR,1.5,8.37,47.0
1054,729457,7,4,0,David Johnson,RB,RB,15.2,14.1,98.0
1055,729457,7,4,0,Royce Freeman,RB,RB,12.7,10.02,49.0
1056,729457,7,4,0,Travis Kelce,TE,TE,13.8,10.21,99.0
1057,729457,7,4,0,Carlos Hyde,RB,W/R/T,14.2,11.4,83.0
1058,729457,7,4,0,Nelson Agholor,WR,BN,2.2,8.06,40.0
1059,729457,7,4,0,Jared Goff,QB,BN,41.3,17.83,38.0
1060,729457,7,4,0,Jared Cook,TE,BN,25.0,5.54,47.0
1061,729457,7,4,0,Aaron Jones,RB,BN,14.2,7.87,25.0
1062,729457,7,4,0,Adam Vinatieri,K,K,10.0,9.5,42.0
1063,729457,7,4,0,Seattle,DEF,DEF,4.0,8.21,73.0
1064,729457,1,4,0,Russell Wilson,QB,QB,8.98,20.27,66.0
1065,729457,1,4,0,Antonio Brown,WR,WR,12.2,13.15,100.0
1066,729457,1,4,0,Stefon Diggs,WR,WR,14.3,9.53,95.0
1067,729457,1,4,0,Robert Woods,WR,WR,18.1,9.3,65.0
1068,729457,1,4,0,Melvin Gordon III,RB,RB,25.9,15.81,99.0
1069,729457,1,4,0,Tevin Coleman,RB,RB,7.7,12.4,83.0
1070,729457,1,4,0,Jimmy Graham,TE,TE,8.1,8.22,90.0
1071,729457,1,4,0,Marshawn Lynch,RB,W/R/T,17.7,11.27,75.0
1072,729457,1,4,0,Joe Mixon,RB,BN,0.0,0.0,8.0
1073,729457,1,4,0,Peyton Barber,RB,BN,3.0,5.88,11.0
1074,729457,1,4,0,Duke Johnson Jr.,RB,BN,9.6,2.35,7.0
1075,729457,1,4,0,John Brown,WR,BN,19.9,7.98,43.0
1076,729457,1,4,0,Matt Prater,K,K,6.0,9.68,68.0
1077,729457,1,4,0,Cleveland,DEF,DEF,3.0,6.41,47.0
1078,729457,9,4,0,Drew Brees,QB,QB,8.58,22.57,93.0
1079,729457,9,4,0,DeAndre Hopkins,WR,WR,24.9,12.89,98.0
1080,729457,9,4,0,Tyler Boyd,WR,WR,12.0,7.7,43.0
1081,729457,9,4,0,Marvin Jones Jr.,WR,WR,5.6,8.23,48.0
1082,729457,9,4,0,Jordan Howard,RB,RB,2.5,13.82,95.0
1083,729457,9,4,0,Giovani Bernard,RB,RB,21.6,13.57,86.0
1084,729457,9,4,0,Kyle Rudolph,TE,TE,5.7,7.08,83.0
1085,729457,9,4,0,Amari Cooper,WR,W/R/T,20.8,8.74,57.0
1086,729457,9,4,0,Matt Breida,RB,BN,7.1,8.18,38.0
1087,729457,9,4,0,DeSean Jackson,WR,BN,13.2,7.36,33.0
1088,729457,9,4,0,Dalvin Cook,RB,BN,2.0,9.67,50.0
1089,729457,9,4,0,Bilal Powell,RB,BN,5.2,6.14,16.0
1090,729457,9,4,0,Stephen Gostkowski,K,K,8.0,11.22,98.0
1091,729457,9,4,0,Philadelphia,DEF,DEF,5.0,8.1,91.0
1092,729457,5,4,0,Tom Brady,QB,QB,20.96,20.66,81.0
1093,729457,5,4,0,Davante Adams,WR,WR,8.1,11.31,98.0
1094,729457,5,4,0,Golden Tate,WR,WR,27.2,8.73,72.0
1095,729457,5,4,0,Jarvis Landry,WR,WR,9.4,9.44,91.0
1096,729457,5,4,0,Derrick Henry,RB,RB,3.1,6.39,29.0
1097,729457,5,4,0,Dion Lewis,RB,RB,6.6,7.64,40.0
1098,729457,5,4,0,Rob Gronkowski,TE,TE,4.4,10.56,99.0
1099,729457,5,4,0,George Kittle,TE,W/R/T,20.5,5.98,48.0
1100,729457,5,4,0,Chris Thompson,RB,BN,0.0,0.0,0.0
1101,729457,5,4,0,Jamison Crowder,WR,BN,0.0,0.0,0.0
